,ts_code,slope5,slope10,slope20,slope30,slope54
821,002324.SZ,-0.0970000000000011,-0.1676363636363635,0.0490451127819547,0.0775506117908784,0.071106537068801
824,002328.SZ,-9.470566633800186e-16,-0.0346060606060605,0.0060977443609021,0.0056418242491655,0.0201635220125785
825,002329.SZ,-0.0290000000000005,-0.0537575757575757,0.0322030075187969,0.0424983314794214,0.0280362111682865
826,002330.SZ,-0.0380000000000007,-0.0235151515151513,0.0175413533834584,0.0197953281423803,0.0192567181246425
830,002334.SZ,-0.0140000000000013,-0.075212121212121,0.0054210526315788,0.0210901001112346,0.0248172288927005
833,002337.SZ,-0.0790000000000007,-0.0861212121212119,0.0405563909774435,0.045250278086763,0.0290375452639602
837,002342.SZ,-0.0420000000000002,-0.0315151515151515,0.0045187969924811,0.0086006674082312,0.0102142176481798
838,002343.SZ,-0.1430000000000008,-0.087151515151515,0.024097744360902,0.0340667408231366,0.0345976748618257
840,002345.SZ,-0.0690000000000006,-0.0381818181818179,0.0150827067669171,0.0274260289210232,0.015215932914046
842,002347.SZ,-0.0330000000000013,-0.4107878787878786,0.2207819548872178,0.2114460511679643,0.1034084238612539
850,002355.SZ,-0.082000000000001,-0.1573333333333329,0.017781954887218,0.0317997775305893,0.0186784829426337
855,002361.SZ,-0.0330000000000004,-0.0535757575757575,0.0172857142857142,0.0190433815350388,0.0199287211740041
857,002363.SZ,-0.043000000000001,-0.0614545454545455,0.0095939849624059,0.0087030033370409,0.0154206213074136
861,002367.SZ,-0.0510000000000015,-0.0737575757575756,0.0342330827067667,0.030687430478309,0.0266380789022297
864,002370.SZ,-0.0850000000000005,-0.0574545454545453,0.0190451127819547,0.0173837597330366,0.0156123499142366
868,002374.SZ,-0.0530000000000004,-0.0303030303030302,0.0274661654135337,0.0103426028921023,0.0249647417571945
869,002375.SZ,-0.0640000000000006,-0.0506060606060603,0.0168195488721803,0.014389321468298,0.012163903182771
875,002381.SZ,-0.2040000000000004,-0.0057575757575756,0.0306766917293231,0.0222046718576195,0.008626643796455
876,002382.SZ,-0.0680000000000008,-0.0407878787878786,0.0069924812030073,0.0081334816462734,0.0105088622069753
877,002383.SZ,-0.2240000000000001,-0.0824242424242425,0.0561578947368416,0.0397864293659618,0.0622824471126356
884,002390.SZ,-0.0440000000000006,-0.0335151515151513,0.0289624060150375,0.025877641824249,0.0182119306270249
885,002391.SZ,-0.0440000000000008,-0.0226666666666665,0.0066165413533832,0.0110077864293658,0.012547360396417
888,002394.SZ,-0.0710000000000005,-0.0323030303030304,0.0113082706766915,0.0216507230255838,0.0221463693539164
891,002397.SZ,-0.0280000000000001,-0.0339393939393938,0.0002481203007517,0.0185139043381534,0.020353344768439
892,002398.SZ,-0.0420000000000005,-0.064181818181818,0.0254135338345864,0.0207319243604003,0.0183731656184485
897,002403.SZ,-0.974000000000002,-0.1243030303030303,0.3544210526315784,0.403437152391546,0.2772883552506193
900,002406.SZ,-0.0010000000000011,-0.0715151515151514,0.0213082706766914,0.001179087875417,0.0206113969887553
902,002408.SZ,-0.0740000000000008,-0.0266060606060605,0.0086466165413531,0.000996662958843,0.0021780064798931
905,002412.SZ,-0.0520000000000014,-0.0477575757575755,0.0003909774436089,0.0077085650723025,0.012606441776253
906,002413.SZ,-5.275230080041404e-16,-0.0409090909090908,0.0084135338345863,0.0015572858731922,0.0103037926434152
913,002421.SZ,-0.0630000000000005,-0.0335757575757576,0.0457518796992479,0.0345806451612902,0.0243674480655612
917,002425.SZ,-0.0150000000000001,-0.024060606060606,0.0072330827067668,0.0061112347052279,0.0102359443491518
918,002426.SZ,-0.0500000000000005,-0.0421818181818182,0.0467067669172931,0.0436929922135705,0.0336649514008004
925,002434.SZ,-0.0340000000000008,-0.0669090909090911,0.0153383458646615,0.0042380422691878,0.0310695635601295
927,002437.SZ,-0.0390000000000004,-0.0227878787878788,0.0172255639097744,0.0096796440489431,0.0127989327234609
932,002442.SZ,-0.0010000000000009,-0.0049090909090908,0.0054511278195489,0.0243403781979976,0.025699637888317
935,002445.SZ,-0.0270000000000002,-0.0102424242424242,0.0206616541353383,0.0159399332591768,0.0128214217648179
939,002451.SZ,-0.0239999999999999,-0.0774545454545453,0.0279398496240601,0.012206896551724,0.0149281494187153
941,002453.SZ,-0.1290000000000005,-0.0950303030303028,0.00693984962406,0.0025784204671856,0.0247436630455497
946,002458.SZ,-0.0940000000000012,-0.0589090909090909,0.0171428571428568,0.0340578420467184,0.029195730893844
950,002462.SZ,-0.066000000000001,-0.0392727272727266,0.0259172932330821,0.0189321468298108,0.0366883933676384
957,002470.SZ,-0.0520000000000003,-0.0209696969696969,0.0268045112781954,0.0174482758620688,0.0147802553840289
958,002471.SZ,-0.0360000000000005,-0.0256363636363634,0.0225413533834586,0.0190011123470522,0.0129830379264341
960,002474.SZ,-0.0860000000000014,-0.0544848484848482,0.0655263157894736,0.0362291434927696,0.0388309510196301
962,002476.SZ,-0.0690000000000007,-0.0508484848484848,0.0015488721804511,0.0005873192436038,0.0177571945873831
964,002479.SZ,-0.0460000000000003,-0.019030303030303,0.0114135338345863,0.0120978865406005,0.0091873451496092
965,002480.SZ,-0.0310000000000004,-0.0492727272727275,0.0356315789473684,0.0310211345939932,0.0240819515913854
966,002481.SZ,-0.0800000000000005,-0.0870303030303031,0.0772180451127818,0.0473281423804225,0.0252186011053935
967,002482.SZ,-0.0110000000000001,-0.0143030303030303,0.0260827067669172,0.0287652947719688,0.0208881265485038
968,002483.SZ,-0.0030000000000011,-0.0447272727272726,0.0042932330827065,0.0080133481646271,0.0122389937106918
970,002485.SZ,-0.022,-0.0038787878787877,0.0137218045112781,0.0032057842046718,0.0107631027253668
971,002486.SZ,-0.0730000000000004,-0.0290909090909091,0.0248496240601502,0.028298109010011,0.0196634267200304
977,002492.SZ,-0.1100000000000007,-0.0770303030303028,0.0067443609022554,0.0212213570634037,0.02
979,002494.SZ,-0.0370000000000006,-0.0236969696969695,0.020218045112782,0.021274749721913,0.0228591576138745
980,002495.SZ,-0.0840000000000003,-0.01830303030303,0.0328496240601503,0.0265828698553948,0.0214999047074518
981,002496.SZ,-0.055,-0.0303030303030302,0.0120977443609021,0.0091034482758619,0.0073241852487135
982,002497.SZ,-0.0600000000000007,-0.0440606060606065,0.0646917293233078,0.0533681868743046,0.0614164284352962
983,002498.SZ,-0.0090000000000004,-0.0155151515151514,0.0083383458646615,0.0062892102335927,0.0041772441395082
985,002501.SZ,-0.0380000000000006,-0.0284848484848485,0.0359097744360902,0.0222469410456062,0.0213074137602439
986,002506.SZ,-0.0280000000000001,-0.030060606060606,0.0122481203007517,0.0032258064516128,0.0156870592719649
990,002511.SZ,-0.066000000000001,-0.0303636363636364,0.0120676691729322,0.0020889877641821,0.0011412235563177
995,002516.SZ,-0.0540000000000011,-0.0330909090909087,0.0315563909774434,0.0197174638487205,0.0195593672574804
998,002519.SZ,-0.0470000000000009,-0.0531515151515151,0.0541353383458644,0.0346941045606227,0.0220686106346483
1000,002521.SZ,-0.0569999999999993,-0.1241212121212118,0.0126015037593985,0.0163136818687427,0.0053985134362493
1001,002522.SZ,-0.0380000000000004,-0.0384242424242422,0.0036992481203007,0.0103448275862067,0.0170809986659042
1002,002523.SZ,-0.2620000000000007,-0.0667878787878786,0.0735263157894736,0.0581334816462735,0.0314206213074137
1003,002524.SZ,-0.0950000000000005,-0.0812727272727271,0.0060526315789473,0.0082313681868742,0.0159149990470744
1004,002526.SZ,-0.0170000000000004,-0.1369090909090908,0.0800526315789472,0.0889388209121245,0.0493584905660377
1005,002527.SZ,-0.0880000000000009,-0.283818181818182,0.0530526315789471,0.1099243604004445,0.0830104821802934
1008,002530.SZ,-0.2680000000000014,-0.3504848484848479,0.1564962406015035,0.1159154616240265,0.0780522203163711
1013,002535.SZ,-0.0520000000000002,-0.0683636363636362,0.0170150375939848,0.0248387096774191,0.0152235563178959
1019,002541.SZ,-0.0790000000000045,-0.1176363636363632,0.1795939849624055,0.1124449388209118,0.0883887935963405
1020,002542.SZ,-0.0850000000000001,-0.0979393939393941,0.0109774436090224,0.0095617352614013,0.0630112445206784
1021,002543.SZ,-0.0140000000000006,-0.0560606060606063,0.0250977443609018,0.0164671857619574,0.0105812845435485
1024,002546.SZ,-0.0130000000000006,-0.0198181818181818,0.0169473684210525,0.0134638487208008,0.019616542786354
1025,002547.SZ,-0.1610000000000006,-0.0724848484848482,0.0653007518796991,0.0502447163515015,0.060566037735849
1026,002548.SZ,-0.0670000000000003,-0.034,0.0090150375939847,0.0075750834260288,0.0070935772822564
1028,002550.SZ,-0.0130000000000006,-0.022121212121212,0.0100150375939847,0.0021735261401555,0.0014385363064607
1029,002551.SZ,-0.0770000000000005,-0.0366666666666667,0.0184060150375939,0.0184137931034481,0.0165580331618067
1030,002552.SZ,-0.0700000000000033,-0.0475151515151507,0.0604962406015036,0.0232547274749719,0.0116283590623212
1031,002553.SZ,-0.081000000000003,-0.240363636363636,0.0412706766917285,0.0661535038932146,0.1243807890222983
1032,002554.SZ,-0.0320000000000004,-0.0280606060606061,0.0026090225563909,0.0095951056729698,0.0087219363445778
1039,002561.SZ,-0.2750000000000017,-0.0612727272727272,0.0276541353383457,0.0193414905450499,0.028604917095483
1040,002562.SZ,-0.038,-0.0356363636363635,0.02096992481203,0.0144471635150165,0.0145713741185438
1044,002566.SZ,-0.0760000000000009,-0.0478787878787882,0.0076541353383456,0.0160222469410453,0.0178082713931769
1046,002568.SZ,-0.0410000000000025,-0.066424242424242,0.1952105263157887,0.0991523915461618,0.1191103487707258
1051,002573.SZ,-0.0380000000000004,-0.0288484848484849,0.0036992481203006,0.0011279199110121,0.0073146559939012
1052,002574.SZ,-0.0700000000000006,-0.0245454545454542,0.0126917293233082,0.0159043381535037,0.0147226986849628
1056,002578.SZ,-0.0280000000000004,-0.0212727272727274,0.0083007518796992,0.0087764182424915,0.0122691061558985
1060,002582.SZ,-0.0100000000000013,-0.1146060606060599,0.0136390977443608,0.0620355951056729,0.0538204688393367
1062,002584.SZ,-0.0490000000000017,-0.0362424242424242,0.0044812030075187,0.0382803114571744,0.0337152658662091
1067,002589.SZ,-0.0520000000000004,-0.0259999999999999,0.0098721804511277,0.0028676307007785,0.0069075662283209
1069,002591.SZ,-0.0760000000000012,-0.0302424242424241,0.0288120300751879,0.0334705228031144,0.027174004192872
1070,002592.SZ,-0.0630000000000002,-0.0247878787878788,0.0043759398496239,0.0093214682981088,0.0177362302267962
1071,002593.SZ,-0.3900000000000003,-0.2329696969696965,0.2068796992481203,0.1750322580645161,0.0829418715456451
1077,002599.SZ,-0.1170000000000012,-0.1581818181818179,0.0369022556390976,0.0334104560622912,0.0451168286639983
1082,002605.SZ,-0.4210000000000022,-0.3236363636363638,0.081240601503758,0.0639532814238037,0.1715174385363059
1088,002612.SZ,-0.245000000000003,-0.0014545454545442,0.0850300751879692,0.0266852057842046,0.0592498570611777
1089,002613.SZ,-0.0340000000000003,-0.0300606060606059,0.0037293233082705,0.0138798665183535,0.014435677530017
1090,002614.SZ,-0.2760000000000006,-0.0279999999999999,0.0232481203007518,0.0502825361512791,0.0344234800838573
1094,002620.SZ,-0.0940000000000011,-0.0274545454545452,0.0216917293233081,0.0197819799777529,0.0220914808461977
1095,002622.SZ,-0.0220000000000003,-0.0503636363636365,0.0342030075187969,0.0147675194660733,0.0314251953497236
1100,002627.SZ,-0.0890000000000008,-0.0134545454545452,0.0137067669172931,0.0154682981090098,0.0120282065942442
1102,002629.SZ,-0.0600000000000005,-0.0413939393939392,0.0778421052631578,0.0450812013348164,0.0428484848484848
1103,002630.SZ,-0.0290000000000004,-0.0276969696969696,0.0082932330827067,0.0031345939933258,0.0056596150181055
1107,002634.SZ,-0.0770000000000006,-0.0508484848484846,0.0053383458646615,0.0059199110122356,0.0158280922431865
1111,002638.SZ,-0.1070000000000005,-0.0273333333333332,0.0093308270676691,0.0312992213570633,0.0232323232323232
1113,002640.SZ,-0.1500000000000008,-0.099030303030303,0.061,0.111817575083426,0.0622195540308747
1114,002641.SZ,-0.0410000000000003,-0.0636969696969696,0.013172932330827,0.0197130144605115,0.0118212311797216
1125,002652.SZ,-0.0740000000000003,-0.0426666666666665,0.0075939849624059,0.0072591768631812,0.0161936344577853
1132,002659.SZ,-0.1970000000000004,-0.0378787878787878,0.0282255639097743,0.0169922135706339,0.0156329331046311
1134,002661.SZ,-0.1980000000000006,-0.0222424242424237,0.0655714285714282,0.0470901001112344,0.0263518200876689
1135,002662.SZ,-0.0430000000000004,-0.0479393939393937,0.0072857142857141,0.0023426028921022,0.0228450543167523
1136,002663.SZ,-0.0310000000000003,-0.0077575757575756,0.0296766917293232,0.0194282536151278,0.0169041356965884
1138,002666.SZ,-0.0430000000000007,-0.0379393939393936,0.0044135338345863,0.0080823136818686,0.0170623213264722
1142,002670.SZ,-0.757000000000003,-0.0367878787878788,0.2665563909774434,0.1793704115684089,0.0747162187916903
1143,002671.SZ,-0.0540000000000005,-0.0321818181818178,0.0175939849624058,0.014464961067853,0.0169453020773774
1149,002677.SZ,-0.072000000000001,-0.0492121212121212,5.263157894718581e-05,0.021846496106785,0.0143331427482369
1150,002678.SZ,-0.0970000000000008,-0.0317575757575756,0.0277894736842104,0.0342847608453836,0.0254644558795501
1151,002679.SZ,-0.1700000000000029,-0.0579393939393941,0.0328345864661651,0.0204382647385982,0.0407459500667046
1152,002681.SZ,-0.0460000000000008,-0.2666060606060604,0.1360451127819547,0.1242447163515016,0.0845260148656374
1153,002682.SZ,-0.1500000000000008,-0.0866060606060603,0.00996992481203,0.0311368186874303,0.0343826948732608
1155,002685.SZ,-0.0510000000000007,-0.0255151515151517,0.04587969924812,0.0192903225806449,0.0397247951210214
1156,002686.SZ,-0.0630000000000005,-0.0701818181818179,0.0158496240601503,0.0031434927697439,0.0157522393748808
1157,002687.SZ,-0.0660000000000008,-0.0449696969696968,0.0016015037593984,0.0082580645161288,0.0135128644939965
1159,002689.SZ,-0.1120000000000008,-0.0438181818181817,0.0538045112781954,0.0440689655172413,0.0334114732227939
1165,002695.SZ,-0.3510000000000012,-0.1344848484848486,0.1053759398496237,0.1068409343715238,0.0647002096436057
1166,002696.SZ,-0.1110000000000012,-0.0443030303030301,0.008187969924812,0.0180934371523914,0.0241982085000952
1167,002697.SZ,-0.2740000000000007,-0.0073939393939391,0.0514060150375938,0.0482091212458286,0.0338242805412616
1168,002698.SZ,-0.0330000000000003,-0.1706060606060599,0.0933308270676688,0.1217819799777526,0.0853009338669714
1169,002700.SZ,-0.0150000000000024,-0.0883636363636359,0.0076315789473682,0.0001779755283644,0.0633977510958641
1171,002702.SZ,-0.4640000000000013,-0.0382424242424243,0.0906015037593984,0.06761957730812,0.0432582428054125
1182,002716.SZ,-0.0440000000000006,-0.0343636363636363,0.0086315789473683,0.0121557285873191,0.010375071469411
1185,002719.SZ,-0.2190000000000006,-0.1215151515151515,0.0744812030075184,0.0690344827586205,0.0683198017914997
1187,002722.SZ,-0.0990000000000007,-0.1383030303030292,0.0041654135338337,0.0583359288097885,0.0447943586811509
1188,002723.SZ,-0.0780000000000016,-0.052,0.0799248120300749,0.0745494994438263,0.0537777777777777
1189,002724.SZ,-0.0010000000000007,-0.0130909090909091,0.0163383458646616,0.0136462736373747,0.0174812273680197
1190,002725.SZ,-0.1220000000000018,-0.2260000000000009,0.023834586466165,2.2246941042751564e-06,0.0508896512292737
1191,002726.SZ,-0.0550000000000011,-0.0336969696969698,0.0342932330827065,0.0252057842046715,0.0109555936725747
1197,002732.SZ,-0.1980000000000034,-0.1015757575757572,0.0440902255639094,0.0571768631813122,0.0447669144272915
1204,002739.SZ,-0.1070000000000006,-0.0236363636363632,0.0729323308270676,0.046409343715239,0.0433440060987228
1205,002741.SZ,-0.3550000000000011,-0.2489090909090891,0.1820977443609019,0.3701423804226916,0.2205500285877641
1209,002746.SZ,-0.0970000000000003,-0.0414545454545451,0.0052180451127816,0.0084938820912123,0.0113272346102533
1211,002748.SZ,-0.0330000000000003,-0.0202424242424242,0.0511052631578946,0.0409388209121244,0.0418040785210596
1212,002749.SZ,-0.1610000000000021,-0.0267272727272719,0.0412781954887213,0.0231390433815345,0.0362184105202971
1223,002762.SZ,-0.4100000000000011,-0.0088484848484846,0.0521127819548868,0.0387830923248051,0.0136992567181245
1224,002763.SZ,-0.1060000000000009,-0.0355151515151513,0.0030751879699246,0.0141446051167963,0.0124124261482751
1225,002765.SZ,-0.0260000000000008,-0.2181212121212126,0.0682556390977441,0.03470745272525,0.1006578997522392
1226,002766.SZ,-0.0070000000000008,-0.0981818181818183,0.0699248120300751,0.0374638487208007,0.0211457975986277
1228,002768.SZ,-0.2210000000000026,-0.0051515151515148,0.1069473684210519,0.0530856507230247,0.0495765199161423
1229,002769.SZ,-0.0440000000000004,-0.0623030303030303,0.0710751879699249,0.0804226918798663,0.0664795121021535
1234,002775.SZ,-0.0270000000000006,-0.0504242424242423,0.0440526315789473,0.0303092324805338,0.0145042881646654
1238,002780.SZ,-0.6270000000000032,-0.0049090909090905,0.0026466165413528,0.04911234705228,0.0853032208881264
1244,002788.SZ,-0.0590000000000008,-0.0276969696969697,0.0070225563909772,0.0029655172413791,0.0075284924718886
1245,002789.SZ,-0.3460000000000026,-0.2288484848484841,0.1006015037593983,0.0858353726362623,0.0709914236706688
1246,002790.SZ,-0.1010000000000008,-0.0328484848484848,0.0131654135338344,0.0134705228031144,0.0107009719839907
1250,002795.SZ,-0.0270000000000009,-0.0683636363636363,0.0166766917293232,0.0173526140155727,0.0253119878025538
1253,002798.SZ,-0.0850000000000001,-0.0441212121212119,0.0083609022556389,0.0176573971078975,0.0184680769963788
1254,002799.SZ,-0.259000000000002,-0.0735151515151511,0.0430300751879696,0.0392324805339265,0.0352853058890793
1261,002807.SZ,-0.0320000000000008,-0.0084848484848484,0.0110601503759398,0.0072369299221355,0.0035532685344005
1263,002809.SZ,-0.1260000000000011,-0.0629696969696971,0.0161654135338345,0.0235773081201332,0.0295757575757574
1270,002817.SZ,-0.0560000000000011,-0.0403030303030298,0.0042932330827065,0.0141890989988875,0.0229906613302839
1272,002819.SZ,-0.1300000000000029,-0.3456969696969684,0.0242330827067663,0.0849655172413787,0.0611583762149797
1273,002820.SZ,-0.6910000000000028,-0.2621818181818182,0.0029849624060149,0.2972369299221355,0.1922264150943395
1278,002825.SZ,-0.0950000000000008,-0.0146666666666665,0.0214060150375939,0.0179243604004447,0.0259348198970839
1279,002826.SZ,-0.1290000000000014,-0.0869090909090902,0.045864661654135,0.0605873192436038,0.0810379264341528
1282,002829.SZ,-0.081000000000003,-0.1630909090909086,0.0409097744360894,0.0935261401557282,0.0919603582999806
1283,002830.SZ,-0.1500000000000006,-0.0942424242424233,0.00878947368421,0.039081201334816,0.0658197064989515
1291,002839.SZ,-0.0270000000000009,-0.0203636363636363,9.774436090214704e-05,0.0002447163515016,0.0025363064608347
1299,002848.SZ,-0.0920000000000017,-0.0415757575757572,0.0435488721804507,0.0458776418242489,0.0622351820087667
1303,002852.SZ,-0.1570000000000011,-0.0966060606060599,0.0270451127819547,0.0499399332591767,0.0361677148846958
1306,002856.SZ,-0.0030000000000019,-0.02,0.0533533834586464,0.0290634037819798,0.0315376405565084
1307,002857.SZ,-0.1830000000000011,-0.0007878787878775,0.0603533834586463,0.0652658509454947,0.0708553459119495
1308,002858.SZ,-0.3710000000000022,-0.0961212121212114,0.0466240601503758,0.0364026696329252,0.0673325709929481
1310,002860.SZ,-0.0960000000000008,-0.0486060606060601,0.0642406015037589,0.0509432703003336,0.0337918810748998
1313,002863.SZ,-0.0210000000000001,-0.0310303030303027,0.0158721804511275,0.0128698553948831,0.0139931389365351
1321,002871.SZ,-0.0649999999999999,-0.0619393939393943,0.0067819548872177,0.0178331479421577,0.0305286830569848
1322,002872.SZ,-0.0600000000000004,-0.0023030303030301,0.0057443609022554,0.0074393770856506,0.0190928149418714
1326,002877.SZ,-0.1130000000000004,-0.1932727272727269,0.0151954887218044,0.0881557285873192,0.0585835715647035
1329,002880.SZ,-0.3110000000000051,-0.0199999999999987,0.0229398496240595,0.0102046718576188,0.0428888888888884
1332,002883.SZ,-0.118000000000001,-0.0413939393939393,0.0442932330827065,0.0350945494994435,0.0255986277873068
1335,002886.SZ,-0.1330000000000041,-0.3864242424242415,0.102300751879699,0.0870189098998885,0.075966838193253
1336,002887.SZ,-0.2890000000000003,-0.0018181818181815,0.0343383458646614,0.0268587319243602,0.028478368591576
1339,002890.SZ,-0.1680000000000019,-0.1077575757575759,0.0017142857142855,0.0136685205784201,0.0335822374690298
1341,002892.SZ,-0.0170000000000018,-0.301393939393939,0.1691879699248115,0.0743848720800886,0.1495464074709355
1344,002896.SZ,-0.5230000000000071,-0.287090909090908,0.3758796992481194,0.2751078976640709,0.1688378120830948
1348,002900.SZ,-0.1130000000000019,-0.0669696969696966,0.0060676691729319,0.0062046718576194,0.0329567371831521
1351,002903.SZ,-0.0860000000000002,-0.2094545454545445,0.0283082706766908,0.0356618464961061,0.0314808461978269
1354,002907.SZ,-0.0310000000000023,-0.020666666666667,0.0318345864661652,0.0177419354838707,0.0162919763674478
1356,002909.SZ,-0.0770000000000006,-0.0961212121212122,0.0015864661654134,0.0066740823136816,0.023026491328378
1357,002910.SZ,-0.181,-0.130181818181818,0.0009172932330825,0.0299977753058953,0.0392853058890794
1358,002911.SZ,-0.0320000000000019,-0.0098787878787876,0.0063233082706763,0.012778642936596,0.0230607966457021
1361,002915.SZ,-0.3170000000000026,-0.312181818181818,0.16184962406015,0.1362736373748607,0.087235372593863
1367,002921.SZ,-0.203000000000001,-0.1599999999999999,0.0305488721804507,0.0355239154616238,0.0534354869449208
1369,002923.SZ,-0.0880000000000011,-0.0475151515151514,0.024503759398496,0.0259755283648495,0.0287974080426909
1371,002926.SZ,-0.0170000000000007,-0.029151515151515,0.0071353383458645,0.0028921023359287,0.0061505622260338
1376,002931.SZ,-0.0510000000000019,-0.0197575757575759,0.1740451127819547,0.0901379310344827,0.1238059843720218
1378,002933.SZ,-0.4780000000000063,-0.1606060606060601,0.3573233082706764,0.3783848720800883,0.2186895368782156
1380,002936.SZ,-0.0230000000000002,-0.0173333333333332,0.0060075187969924,0.0026696329254727,0.0031278825995806
1384,002940.SZ,-0.1960000000000024,-0.1566666666666663,0.0017293233082708,0.0059354838709676,0.0041151133981323
1386,002942.SZ,-0.203000000000002,-0.0605454545454539,0.0147067669172935,0.0197797552836482,0.0366681913474364
1391,002948.SZ,-0.0040000000000003,-0.0081818181818179,0.0056240601503758,0.0024115684093435,0.0017682485229654
1394,002951.SZ,-0.0610000000000009,-0.0078787878787878,0.029706766917293,0.0087630700778642,0.0276554221459881
1402,002960.SZ,-0.1530000000000025,-0.0172727272727274,0.0674135338345862,0.0290567296996659,0.0298212311797215
1405,002963.SZ,-0.1130000000000013,-0.045515151515151,0.0239849624060148,0.0255528364849832,0.0103266628549646
1410,002969.SZ,-0.0510000000000004,-0.0217575757575755,0.0063533834586465,0.0083937708565071,0.0098097960739469
1413,002972.SZ,-0.0460000000000005,-0.0163636363636364,0.0284586466165411,0.0235795328142376,0.0023582999809413
1419,002979.SZ,-0.086000000000006,-0.4283636363636361,0.2869548872180443,0.1915038932146823,0.1643525824280538
1421,002981.SZ,-0.0699999999999992,-0.3343636363636356,0.032368421052631,0.0498109010011112,0.1162595769010863
1422,002982.SZ,-0.2490000000000047,-0.1295757575757561,0.0171879699248123,0.0192836484983309,0.0437571945873829
1436,002997.SZ,-0.062000000000002,-0.1001212121212111,0.4420751879699248,0.2311946607341483,0.1211846769582615
1442,003003.SZ,-0.1510000000000008,-0.0543636363636363,0.0259022556390975,0.0347408231368184,0.0353886030112443
1443,003004.SZ,-0.104000000000006,-0.0596969696969695,0.1600601503759388,0.2148364849833138,0.1048157042119302
1447,003008.SZ,-0.0600000000000041,-0.0559393939393941,0.0285864661654126,0.0476262513904333,0.0309224318658277
1450,003011.SZ,-0.2520000000000027,-0.1417575757575755,0.0231729323308266,0.058155728587319,0.0459778921288352
1451,003012.SZ,-0.0590000000000007,-0.0229090909090905,0.0184661654135337,0.014774193548387,0.0118616352201257
1452,003013.SZ,-0.1590000000000031,-0.081212121212121,0.0351503759398489,0.0368654060066736,0.0487497617686294
1455,003017.SZ,-0.2830000000000038,-0.1737575757575749,0.0559699248120292,0.0770522803114567,0.0640758528683053
1456,003018.SZ,-0.1000000000000023,-0.0270303030303026,0.03087969924812,0.0455528364849831,0.0357732037354676
1459,003021.SZ,-0.6210000000000061,-1.520181818181814,0.2377368421052645,0.6691568409343707,0.8267756813417181
1462,003025.SZ,-0.0699999999999995,-0.1246666666666663,0.0186090225563909,0.0191501668520573,0.0147528111301695
1467,003030.SZ,-0.337000000000002,-0.0813333333333332,0.0574661654135332,0.0638242491657394,0.0556378883171335
1469,003032.SZ,-0.2480000000000007,-0.2229090909090908,0.0158045112781953,0.0489254727474971,0.0350447874976175
1470,003033.SZ,-0.155000000000003,-0.1723636363636368,0.0610150375939851,0.0818509454949936,0.0835410710882403
1476,003040.SZ,-0.2240000000000027,-0.0459393939393933,0.0415639097744358,0.1339532814238039,0.0918784067085952
1478,003042.SZ,-0.4150000000000002,-0.0920606060606057,0.0138195488721796,0.0710923248053389,0.0696314084238609
1499,600006.SH,-0.1269999999999999,-0.0143030303030302,0.0399172932330825,0.0144760845383758,0.0319237659615017
1503,600010.SH,-0.005,-0.0164242424242423,0.0021654135338345,0.0002447163515016,0.0078886983037926
1506,600015.SH,-0.0010000000000013,-0.0015757575757576,0.0261052631578945,0.0266006674082312,0.0102039260529825
1507,600016.SH,-0.007000000000001,-0.0065454545454545,0.0075939849624059,0.0070767519466072,0.0033855536497045
1508,600017.SH,-0.034,-0.0226060606060604,0.0036165413533833,0.0066607341490544,0.0072563369544501
1511,600020.SH,-0.0210000000000004,-0.0027272727272728,0.0082030075187969,0.0040867630700777,0.005510196302649
1513,600022.SH,-0.0100000000000001,-0.0147272727272726,0.007375939849624,0.002901001112347,0.0041619973318086
1519,600029.SH,-0.0279999999999997,-0.068,0.0176992481203005,0.0312925472747495,0.0241513245664188
1531,600051.SH,-0.137000000000001,-0.0808484848484847,0.0137443609022554,0.0271323692992212,0.0264295788069371
1532,600052.SH,-0.0460000000000001,-0.003212121212121,0.0017518796992479,0.0105650723025582,0.0183026491328377
1534,600054.SH,-0.1770000000000021,-0.0354545454545455,0.0320902255639093,0.0094905450500554,0.0086735277301312
1538,600058.SH,-0.0679999999999998,-0.0440606060606058,0.0057894736842102,0.004889877641824,0.0111404612159327
1539,600059.SH,-0.0760000000000007,-0.0139393939393938,0.0150601503759396,0.0071145717463847,0.0123754526396034
1550,600073.SH,-0.081000000000001,-0.0286060606060608,0.0147894736842104,0.0112992213570632,0.0156279778921287
1551,600075.SH,-0.021000000000001,-0.0370909090909089,0.0112781954887215,0.0064315906562846,0.008309891366495
1552,600076.SH,-0.0570000000000003,-0.0364242424242423,0.0143233082706766,0.0190567296996662,0.0181795311606631
1554,600079.SH,-0.0330000000000016,-0.0372727272727269,0.1297293233082702,0.0768409343715234,0.0565382123117967
1556,600081.SH,-0.0890000000000006,-0.0993939393939392,0.0382781954887216,0.0004338153503889,0.0348168477225079
1557,600082.SH,-0.0300000000000001,-0.0181212121212121,0.0114962406015037,0.0140823136818687,0.0161395082904516
1559,600084.SH,-0.0790000000000002,-0.0487878787878787,0.0078120300751879,0.0049032258064514,0.0198814560701352
1566,600097.SH,-0.1010000000000011,-0.0177575757575757,0.0481879699248116,0.039219132369299,0.0405385934819896
1567,600098.SH,-0.0380000000000005,-0.012181818181818,0.0041203007518795,0.0056618464961065,0.0065267772060224
1575,600107.SH,-0.0260000000000006,-0.0449090909090909,0.0172105263157892,0.0056284760845382,0.0206376977320372
